ENSEMBL_gene,HGNC_symbol,HGNC_symbol_unique
ENSG00000283695,ENSG00000283695.1,ENSG00000283695.1-283695
ENSG00000269646,ZNF888-AS1,ZNF888-AS1-269646
ENSG00000269082,ENSG00000269082.1,ENSG00000269082.1-269082
ENSG00000267943,ENSG00000267943.1,ENSG00000267943.1-267943
ENSG00000268842,ENSG00000268842.1,ENSG00000268842.1-268842
ENSG00000291131,ENSG00000291131.1,ENSG00000291131.1-291131
ENSG00000269288,ENSG00000269288.1,ENSG00000269288.1-269288
ENSG00000269758,ENSG00000269758.1,ENSG00000269758.1-269758
ENSG00000290987,ENSG00000290987.1,ENSG00000290987.1-290987
ENSG00000241069,ENSG00000241069.1,ENSG00000241069.1-241069
ENSG00000239912,RPL39P36,RPL39P36-239912
ENSG00000249435,ENSG00000249435.1,ENSG00000249435.1-249435
ENSG00000287608,ENSG00000287608.1,ENSG00000287608.1-287608
ENSG00000241434,ENSG00000241434.1,ENSG00000241434.1-241434
ENSG00000213777,ENSG00000213777.5,ENSG00000213777.5-213777
ENSG00000274892,ENSG00000274892.1,ENSG00000274892.1-274892
ENSG00000290755,ENSG00000290755.1,ENSG00000290755.1-290755
ENSG00000268864,ENSG00000268864.5,ENSG00000268864.5-268864
ENSG00000269842,ENSG00000269842.6,ENSG00000269842.6-269842
ENSG00000270347,ENSG00000270347.1,ENSG00000270347.1-270347
ENSG00000238150,ENSG00000238150.1,ENSG00000238150.1-238150
ENSG00000269564,ENSG00000269564.2,ENSG00000269564.2-269564
ENSG00000269877,ENSG00000269877.3,ENSG00000269877.3-269877
ENSG00000228323,MYADM-AS1,MYADM-AS1-228323
ENSG00000232220,MYADM-AS2,MYADM-AS2-232220
ENSG00000276206,ENSG00000276206.1,ENSG00000276206.1-276206
ENSG00000237017,PRPF31-AS1,PRPF31-AS1-237017
ENSG00000223660,ENSG00000223660.1,ENSG00000223660.1-223660
ENSG00000170889,RPS9,RPS9-170889
ENSG00000224579,ENSG00000224579.1,ENSG00000224579.1-224579
ENSG00000269524,ENSG00000269524.1,ENSG00000269524.1-269524
ENSG00000235081,ENSG00000235081.1,ENSG00000235081.1-235081
ENSG00000249189,ENSG00000249189.1,ENSG00000249189.1-249189
ENSG00000240296,ENSG00000240296.1,ENSG00000240296.1-240296
ENSG00000240197,ENSG00000240197.1,ENSG00000240197.1-240197
ENSG00000276758,ENSG00000276758.1,ENSG00000276758.1-276758
ENSG00000251431,ENSG00000251431.1,ENSG00000251431.1-251431
ENSG00000234436,ENSG00000234436.1,ENSG00000234436.1-234436
ENSG00000275210,ENSG00000275210.1,ENSG00000275210.1-275210
ENSG00000250507,ENSG00000250507.1,ENSG00000250507.1-250507
ENSG00000288742,ENSG00000288742.2,ENSG00000288742.2-288742
ENSG00000237955,ENSG00000237955.1,ENSG00000237955.1-237955
ENSG00000227407,ENSG00000227407.1,ENSG00000227407.1-227407
ENSG00000268496,ENSG00000268496.1,ENSG00000268496.1-268496
ENSG00000269873,ENSG00000269873.1,ENSG00000269873.1-269873
ENSG00000267838,ENSG00000267838.2,ENSG00000267838.2-267838
ENSG00000226696,LENG8-AS1,LENG8-AS1-226696
ENSG00000235681,ENSG00000235681.1,ENSG00000235681.1-235681
ENSG00000213016,ENSG00000213016.3,ENSG00000213016.3-213016
ENSG00000290933,ENSG00000290933.1,ENSG00000290933.1-290933
ENSG00000235181,ENSG00000235181.1,ENSG00000235181.1-235181
ENSG00000269271,ENSG00000269271.1,ENSG00000269271.1-269271
ENSG00000238094,ENSG00000238094.1,ENSG00000238094.1-238094
ENSG00000224730,LILRB1-AS1,LILRB1-AS1-224730
ENSG00000237323,ENSG00000237323.1,ENSG00000237323.1-237323
ENSG00000225370,ENSG00000225370.1,ENSG00000225370.1-225370
ENSG00000228790,ENSG00000228790.1,ENSG00000228790.1-228790
ENSG00000215765,ENSG00000215765.3,ENSG00000215765.3-215765
ENSG00000268734,ENSG00000268734.1,ENSG00000268734.1-268734
ENSG00000275012,ENSG00000275012.1,ENSG00000275012.1-275012
ENSG00000243494,RPL36AP50,RPL36AP50-243494
ENSG00000267265,GP6-AS1,GP6-AS1-267265
ENSG00000267149,ENSG00000267149.2,ENSG00000267149.2-267149
ENSG00000287170,ENSG00000287170.1,ENSG00000287170.1-287170
ENSG00000267507,ENSG00000267507.1,ENSG00000267507.1-267507
ENSG00000267110,ENSG00000267110.1,ENSG00000267110.1-267110
ENSG00000267577,DNAAF3-AS1,DNAAF3-AS1-267577
ENSG00000239137,ENSG00000239137.1,ENSG00000239137.1-239137
ENSG00000286230,ENSG00000286230.1,ENSG00000286230.1-286230
ENSG00000267649,ENSG00000267649.1,ENSG00000267649.1-267649
ENSG00000276570,ENSG00000276570.1,ENSG00000276570.1-276570
ENSG00000268729,BRSK1-AS1,BRSK1-AS1-268729
ENSG00000276831,ENSG00000276831.1,ENSG00000276831.1-276831
ENSG00000160471,COX6B2,COX6B2-160471
ENSG00000267706,ENSG00000267706.3,ENSG00000267706.3-267706
ENSG00000269275,ENSG00000269275.1,ENSG00000269275.1-269275
ENSG00000108107,RPL28,RPL28-108107
ENSG00000279063,ENSG00000279063.1,ENSG00000279063.1-279063
ENSG00000269859,ZNF628-DT,ZNF628-DT-269859
ENSG00000276488,ENSG00000276488.1,ENSG00000276488.1-276488
ENSG00000267523,ENSG00000267523.1,ENSG00000267523.1-267523
ENSG00000267096,ENSG00000267096.1,ENSG00000267096.1-267096
ENSG00000267117,ENSG00000267117.1,ENSG00000267117.1-267117
ENSG00000267689,ENSG00000267689.1,ENSG00000267689.1-267689
ENSG00000268593,ENSG00000268593.3,ENSG00000268593.3-268593
ENSG00000222524,RN7SKP109,RN7SKP109-222524
ENSG00000267522,LINC01864,LINC01864-267522
ENSG00000223060,Y_RNA,Y_RNA-223060
ENSG00000279959,ENSG00000279959.1,ENSG00000279959.1-279959
ENSG00000279794,ENSG00000279794.1,ENSG00000279794.1-279794
ENSG00000242411,ENSG00000242411.2,ENSG00000242411.2-242411
ENSG00000267298,ENSG00000267298.1,ENSG00000267298.1-267298
ENSG00000267549,ZSCAN5A-AS1,ZSCAN5A-AS1-267549
ENSG00000200646,Y_RNA,Y_RNA-200646
ENSG00000266907,ENSG00000266907.1,ENSG00000266907.1-266907
ENSG00000267145,ENSG00000267145.1,ENSG00000267145.1-267145
ENSG00000266932,ENSG00000266932.1,ENSG00000266932.1-266932
ENSG00000267429,ENSG00000267429.1,ENSG00000267429.1-267429
ENSG00000267606,ENSG00000267606.1,ENSG00000267606.1-267606
ENSG00000285996,ENSG00000285996.1,ENSG00000285996.1-285996
ENSG00000267192,ENSG00000267192.1,ENSG00000267192.1-267192
ENSG00000267454,ZNF582-DT,ZNF582-DT-267454
ENSG00000166770,ZNF667-AS1,ZNF667-AS1-166770
ENSG00000279405,ENSG00000279405.1,ENSG00000279405.1-279405
ENSG00000276578,ENSG00000276578.1,ENSG00000276578.1-276578
ENSG00000267224,ENSG00000267224.1,ENSG00000267224.1-267224
ENSG00000267421,ZFP28-DT,ZFP28-DT-267421
ENSG00000269696,ZNF470-DT,ZNF470-DT-269696
ENSG00000269793,ZIM2-AS1,ZIM2-AS1-269793
ENSG00000286125,ENSG00000286125.3,ENSG00000286125.3-286125
ENSG00000268407,ENSG00000268407.1,ENSG00000268407.1-268407
ENSG00000268654,MIMT1,MIMT1-268654
ENSG00000274777,ENSG00000274777.1,ENSG00000274777.1-274777
ENSG00000269786,ENSG00000269786.1,ENSG00000269786.1-269786
ENSG00000268483,RPL7AP69,RPL7AP69-268483
ENSG00000274219,ENSG00000274219.1,ENSG00000274219.1-274219
ENSG00000270790,ENSG00000270790.1,ENSG00000270790.1-270790
ENSG00000268379,ENSG00000268379.1,ENSG00000268379.1-268379
ENSG00000268713,ENSG00000268713.1,ENSG00000268713.1-268713
ENSG00000267871,ZNF460-AS1,ZNF460-AS1-267871
ENSG00000279541,ENSG00000279541.1,ENSG00000279541.1-279541
ENSG00000288899,ENSG00000288899.1,ENSG00000288899.1-288899
ENSG00000268205,LNC-WAL,LNC-WAL-268205
ENSG00000268723,ENSG00000268723.1,ENSG00000268723.1-268723
ENSG00000268678,ENSG00000268678.1,ENSG00000268678.1-268678
ENSG00000268133,ENSG00000268133.1,ENSG00000268133.1-268133
ENSG00000269533,ENSG00000269533.5,ENSG00000269533.5-269533
ENSG00000268533,ENSG00000268533.1,ENSG00000268533.1-268533
ENSG00000268163,ENSG00000268163.1,ENSG00000268163.1-268163
ENSG00000276449,ENSG00000276449.1,ENSG00000276449.1-276449
ENSG00000268266,PKMYT1AR,PKMYT1AR-268266
ENSG00000268107,ENSG00000268107.6,ENSG00000268107.6-268107
ENSG00000268392,ENSG00000268392.1,ENSG00000268392.1-268392
ENSG00000269026,ENSG00000269026.2,ENSG00000269026.2-269026
ENSG00000268750,ENSG00000268750.7,ENSG00000268750.7-268750
ENSG00000269867,ENSG00000269867.1,ENSG00000269867.1-269867
ENSG00000269476,ENSG00000269476.1,ENSG00000269476.1-269476
ENSG00000243234,ENSG00000243234.1,ENSG00000243234.1-243234
ENSG00000176593,ZNF606-AS1,ZNF606-AS1-176593
ENSG00000288830,ENSG00000288830.2,ENSG00000288830.2-288830
ENSG00000268293,ENSG00000268293.1,ENSG00000268293.1-268293
ENSG00000286632,ENSG00000286632.1,ENSG00000286632.1-286632
ENSG00000269236,ENSG00000269236.1,ENSG00000269236.1-269236
ENSG00000213013,RPS15AP36,RPS15AP36-213013
ENSG00000268866,ENSG00000268866.1,ENSG00000268866.1-268866
ENSG00000283515,ENSG00000283515.1,ENSG00000283515.1-283515
ENSG00000268516,ZNF8-DT,ZNF8-DT-268516
ENSG00000268201,ENSG00000268201.1,ENSG00000268201.1-268201
ENSG00000283103,ENSG00000283103.5,ENSG00000283103.5-283103
ENSG00000269794,ENSG00000269794.1,ENSG00000269794.1-269794
ENSG00000268230,ENSG00000268230.5,ENSG00000268230.5-268230
ENSG00000268895,A1BG-AS1,A1BG-AS1-268895
ENSG00000279611,ENSG00000279611.1,ENSG00000279611.1-279611
ENSG00000268049,ZNF497-AS2,ZNF497-AS2-268049
ENSG00000269054,ZNF497-AS1,ZNF497-AS1-269054
ENSG00000252211,RNA5SP473,RNA5SP473-252211
ENSG00000083845,RPS5,RPS5-83845
ENSG00000268307,LINC02560,LINC02560-268307
ENSG00000232098,ZNF584-DT,ZNF584-DT-232098
ENSG00000268543,ENSG00000268543.1,ENSG00000268543.1-268543
ENSG00000268912,ENSG00000268912.1,ENSG00000268912.1-268912
ENSG00000269473,ZNF132-DT,ZNF132-DT-269473
ENSG00000269106,ENSG00000269106.1,ENSG00000269106.1-269106
ENSG00000273901,ENSG00000273901.1,ENSG00000273901.1-273901
ENSG00000267858,MZF1-AS1,MZF1-AS1-267858
ENSG00000286104,ENSG00000286104.1,ENSG00000286104.1-286104
ENSG00000269032,ENSG00000269032.1,ENSG00000269032.1-269032
ENSG00000269600,ENSG00000269600.2,ENSG00000269600.2-269600
ENSG00000272874,ENSG00000272874.1,ENSG00000272874.1-272874
ENSG00000286158,ENSG00000286158.1,ENSG00000286158.1-286158
ENSG00000225377,NRSN2-AS1,NRSN2-AS1-225377
ENSG00000206797,Y_RNA,Y_RNA-206797
ENSG00000270299,ENSG00000270299.1,ENSG00000270299.1-270299
ENSG00000101278,RPS10P5,RPS10P5-101278
ENSG00000286787,ENSG00000286787.3,ENSG00000286787.3-286787
ENSG00000274269,ENSG00000274269.1,ENSG00000274269.1-274269
ENSG00000274322,ENSG00000274322.1,ENSG00000274322.1-274322
ENSG00000280162,ENSG00000280162.1,ENSG00000280162.1-280162
ENSG00000234684,SDCBP2-AS1,SDCBP2-AS1-234684
ENSG00000229728,ENSG00000229728.1,ENSG00000229728.1-229728
ENSG00000242324,ENSG00000242324.1,ENSG00000242324.1-242324
ENSG00000260861,ENSG00000260861.6,ENSG00000260861.6-260861
ENSG00000237914,SIRPG-AS1,SIRPG-AS1-237914
ENSG00000236550,ENSG00000236550.1,ENSG00000236550.1-236550
ENSG00000234282,ENSG00000234282.1,ENSG00000234282.1-234282
ENSG00000286288,ENSG00000286288.2,ENSG00000286288.2-286288
ENSG00000232528,ENSG00000232528.3,ENSG00000232528.3-232528
ENSG00000276649,ENSG00000276649.1,ENSG00000276649.1-276649
ENSG00000233896,PDYN-AS1,PDYN-AS1-233896
ENSG00000227663,RPL7P2,RPL7P2-227663
ENSG00000286108,ENSG00000286108.1,ENSG00000286108.1-286108
ENSG00000287213,ENSG00000287213.1,ENSG00000287213.1-287213
ENSG00000287561,ENSG00000287561.1,ENSG00000287561.1-287561
ENSG00000226644,LINC03086,LINC03086-226644
ENSG00000286022,ENSG00000286022.1,ENSG00000286022.1-286022
ENSG00000289955,ENSG00000289955.1,ENSG00000289955.1-289955
ENSG00000207305,Y_RNA,Y_RNA-207305
ENSG00000256566,ENSG00000256566.1,ENSG00000256566.1-256566
ENSG00000228293,IDH3B-DT,IDH3B-DT-228293
ENSG00000226217,RPL19P1,RPL19P1-226217
ENSG00000241690,ENSG00000241690.3,ENSG00000241690.3-241690
ENSG00000125901,MRPS26,MRPS26-125901
ENSG00000235958,UBOX5-AS1,UBOX5-AS1-235958
ENSG00000215251,FASTKD5,FASTKD5-215251
ENSG00000289183,ENSG00000289183.2,ENSG00000289183.2-289183
ENSG00000289494,ENSG00000289494.2,ENSG00000289494.2-289494
ENSG00000277287,ENSG00000277287.1,ENSG00000277287.1-277287
ENSG00000201346,U3,U3-201346
ENSG00000288577,ENSG00000288577.1,ENSG00000288577.1-288577
ENSG00000275491,LINC01730,LINC01730-275491
ENSG00000274949,ENSG00000274949.1,ENSG00000274949.1-274949
ENSG00000229539,PANK2-AS1,PANK2-AS1-229539
ENSG00000275582,ENSG00000275582.1,ENSG00000275582.1-275582
ENSG00000215063,RPL21P2,RPL21P2-215063
ENSG00000205300,ENSG00000205300.3,ENSG00000205300.3-205300
ENSG00000230176,LINC01433,LINC01433-230176
ENSG00000236387,ENSG00000236387.2,ENSG00000236387.2-236387
ENSG00000238282,ENSG00000238282.1,ENSG00000238282.1-238282
ENSG00000228210,RPL7AP12,RPL7AP12-228210
ENSG00000226948,RPS4XP2,RPS4XP2-226948
ENSG00000180259,PRNT,PRNT-180259
ENSG00000278595,ENSG00000278595.1,ENSG00000278595.1-278595
ENSG00000252096,ENSG00000252096.1,ENSG00000252096.1-252096
ENSG00000234573,RPS21P7,RPS21P7-234573
ENSG00000277087,ENSG00000277087.1,ENSG00000277087.1-277087
ENSG00000276768,ENSG00000276768.1,ENSG00000276768.1-276768
ENSG00000278816,ENSG00000278816.1,ENSG00000278816.1-278816
ENSG00000277425,ENSG00000277425.1,ENSG00000277425.1-277425
ENSG00000212536,RNA5SP474,RNA5SP474-212536
ENSG00000252367,Y_RNA,Y_RNA-252367
ENSG00000212517,ENSG00000212517.1,ENSG00000212517.1-212517
ENSG00000266908,ENSG00000266908.2,ENSG00000266908.2-266908
ENSG00000200313,RNA5-8SP7,RNA5-8SP7-200313
ENSG00000276688,ENSG00000276688.1,ENSG00000276688.1-276688
ENSG00000226995,LINC00658,LINC00658-226995
ENSG00000230563,ENSG00000230563.4,ENSG00000230563.4-230563
ENSG00000205181,LINC00654,LINC00654-205181
ENSG00000225640,LINC01729,LINC01729-225640
ENSG00000225831,RPS18P1,RPS18P1-225831
ENSG00000235820,ENSG00000235820.1,ENSG00000235820.1-235820
ENSG00000286235,ENSG00000286235.1,ENSG00000286235.1-286235
ENSG00000207380,Y_RNA,Y_RNA-207380
ENSG00000231961,MTCO1P59,MTCO1P59-231961
ENSG00000278719,MCM8-AS1,MCM8-AS1-278719
ENSG00000275632,ENSG00000275632.1,ENSG00000275632.1-275632
ENSG00000278192,ENSG00000278192.1,ENSG00000278192.1-278192
ENSG00000271565,ENSG00000271565.1,ENSG00000271565.1-271565
ENSG00000229876,CASC20,CASC20-229876
ENSG00000228482,LINC01713,LINC01713-228482
ENSG00000232271,ENSG00000232271.1,ENSG00000232271.1-232271
ENSG00000228888,LINC01428,LINC01428-228888
ENSG00000238102,ENSG00000238102.4,ENSG00000238102.4-238102
ENSG00000261249,LINC01751,LINC01751-261249
ENSG00000224711,LINC01706,LINC01706-224711
ENSG00000229766,TMX4-AS1,TMX4-AS1-229766
ENSG00000225479,PLCB1-IT1,PLCB1-IT1-225479
ENSG00000228438,ENSG00000228438.1,ENSG00000228438.1-228438
ENSG00000276385,ENSG00000276385.1,ENSG00000276385.1-276385
ENSG00000275222,Metazoa_SRP,Metazoa_SRP-275222
ENSG00000225988,LAMP5-AS1,LAMP5-AS1-225988
ENSG00000286740,ENSG00000286740.1,ENSG00000286740.1-286740
ENSG00000232738,ENSG00000232738.1,ENSG00000232738.1-232738
ENSG00000286470,ENSG00000286470.1,ENSG00000286470.1-286470
ENSG00000243961,PARAL1,PARAL1-243961
ENSG00000227906,SNAP25-AS1,SNAP25-AS1-227906
ENSG00000276525,Metazoa_SRP,Metazoa_SRP-276525
ENSG00000230506,ENSG00000230506.2,ENSG00000230506.2-230506
ENSG00000232448,ENSG00000232448.2,ENSG00000232448.2-232448
ENSG00000289505,ENSG00000289505.1,ENSG00000289505.1-289505
ENSG00000286936,ENSG00000286936.1,ENSG00000286936.1-286936
ENSG00000214835,RPL23AP6,RPL23AP6-214835
ENSG00000270792,ENSG00000270792.6,ENSG00000270792.6-270792
ENSG00000224961,LINC01752,LINC01752-224961
ENSG00000234900,ENSG00000234900.1,ENSG00000234900.1-234900
ENSG00000232900,ENSG00000232900.2,ENSG00000232900.2-232900
ENSG00000125899,LINC02871,LINC02871-125899
ENSG00000270777,ENSG00000270777.1,ENSG00000270777.1-270777
ENSG00000230990,ENSG00000230990.2,ENSG00000230990.2-230990
ENSG00000235544,RPS11P1,RPS11P1-235544
ENSG00000282478,ENSG00000282478.1,ENSG00000282478.1-282478
ENSG00000287754,ENSG00000287754.1,ENSG00000287754.1-287754
ENSG00000261411,ENSG00000261411.1,ENSG00000261411.1-261411
ENSG00000228422,LINC00687,LINC00687-228422
ENSG00000222281,RN7SKP111,RN7SKP111-222281
ENSG00000236526,BTBD3-AS1,BTBD3-AS1-236526
ENSG00000235292,ENSG00000235292.2,ENSG00000235292.2-235292
ENSG00000230437,ENSG00000230437.1,ENSG00000230437.1-230437
ENSG00000233048,LINC01722,LINC01722-233048
ENSG00000269931,ENSG00000269931.2,ENSG00000269931.2-269931
ENSG00000286087,ENSG00000286087.1,ENSG00000286087.1-286087
ENSG00000234265,LINC01723,LINC01723-234265
ENSG00000226263,ISM1-AS1,ISM1-AS1-226263
ENSG00000225956,ENSG00000225956.1,ENSG00000225956.1-225956
ENSG00000278153,ENSG00000278153.1,ENSG00000278153.1-278153
ENSG00000101247,NDUFAF5,NDUFAF5-101247
ENSG00000230935,RPS3P1,RPS3P1-230935
ENSG00000287062,ENSG00000287062.1,ENSG00000287062.1-287062
ENSG00000227927,MACROD2-IT1,MACROD2-IT1-227927
ENSG00000213950,RPS10P2,RPS10P2-213950
ENSG00000289572,ENSG00000289572.1,ENSG00000289572.1-289572
ENSG00000235914,MACROD2-AS1,MACROD2-AS1-235914
ENSG00000237832,ENSG00000237832.1,ENSG00000237832.1-237832
ENSG00000222500,RNA5SP475,RNA5SP475-222500
ENSG00000225181,ENSG00000225181.1,ENSG00000225181.1-225181
ENSG00000286546,ENSG00000286546.1,ENSG00000286546.1-286546
ENSG00000287410,ENSG00000287410.1,ENSG00000287410.1-287410
ENSG00000273998,ENSG00000273998.1,ENSG00000273998.1-273998
ENSG00000275728,ENSG00000275728.1,ENSG00000275728.1-275728
ENSG00000226229,RPLP0P1,RPLP0P1-226229
ENSG00000200494,Y_RNA,Y_RNA-200494
ENSG00000235208,RPL7AP13,RPL7AP13-235208
ENSG00000228809,ENSG00000228809.2,ENSG00000228809.2-228809
ENSG00000236985,ENSG00000236985.1,ENSG00000236985.1-236985
ENSG00000212165,U3,U3-212165
ENSG00000220540,ENSG00000220540.1,ENSG00000220540.1-220540
ENSG00000286571,ENSG00000286571.1,ENSG00000286571.1-286571
ENSG00000287241,ENSG00000287241.1,ENSG00000287241.1-287241
ENSG00000232333,RPS27AP2,RPS27AP2-232333
ENSG00000277373,ENSG00000277373.1,ENSG00000277373.1-277373
ENSG00000202260,RN7SKP69,RN7SKP69-202260
ENSG00000230495,ENSG00000230495.1,ENSG00000230495.1-230495
ENSG00000233625,ENSG00000233625.1,ENSG00000233625.1-233625
ENSG00000229262,ENSG00000229262.1,ENSG00000229262.1-229262
ENSG00000227343,RPL15P1,RPL15P1-227343
ENSG00000207282,Y_RNA,Y_RNA-207282
ENSG00000232838,PET117,PET117-232838
ENSG00000287954,ENSG00000287954.1,ENSG00000287954.1-287954
ENSG00000230010,ENSG00000230010.2,ENSG00000230010.2-230010
ENSG00000199719,RN7SKP74,RN7SKP74-199719
ENSG00000237259,ZNF133-AS1,ZNF133-AS1-237259
ENSG00000237282,LINC00851,LINC00851-237282
ENSG00000252422,RNA5SP476,RNA5SP476-252422
ENSG00000225419,RPL21P3,RPL21P3-225419
ENSG00000214612,RPS19P1,RPS19P1-214612
ENSG00000284776,ENSG00000284776.1,ENSG00000284776.1-284776
ENSG00000233993,DTD1-AS1,DTD1-AS1-233993
ENSG00000179935,LINC00652,LINC00652-179935
ENSG00000273148,LCDR,LCDR-273148
ENSG00000149443,SCP2D1-AS1,SCP2D1-AS1-149443
ENSG00000274863,ENSG00000274863.1,ENSG00000274863.1-274863
ENSG00000287430,ENSG00000287430.1,ENSG00000287430.1-287430
ENSG00000235996,ENSG00000235996.1,ENSG00000235996.1-235996
ENSG00000179447,SLC24A3-AS1,SLC24A3-AS1-179447
ENSG00000232675,ENSG00000232675.7,ENSG00000232675.7-232675
ENSG00000268628,ENSG00000268628.2,ENSG00000268628.2-268628
ENSG00000236992,RPL12P12,RPL12P12-236992
ENSG00000241054,ENSG00000241054.1,ENSG00000241054.1-241054
ENSG00000225417,ENSG00000225417.1,ENSG00000225417.1-225417
ENSG00000229500,RPL17P1,RPL17P1-229500
ENSG00000243810,CFAP61-AS1,CFAP61-AS1-243810
ENSG00000280229,ENSG00000280229.2,ENSG00000280229.2-280229
ENSG00000225803,MRPS11P1,MRPS11P1-225803
ENSG00000234104,LINC03083,LINC03083-234104
ENSG00000225127,LINC00237,LINC00237-225127
ENSG00000283405,ENSG00000283405.2,ENSG00000283405.2-283405
ENSG00000235065,RPL24P2,RPL24P2-235065
ENSG00000199509,RNA5SP477,RNA5SP477-199509
ENSG00000228604,ENSG00000228604.3,ENSG00000228604.3-228604
ENSG00000232712,KIZ-AS1,KIZ-AS1-232712
ENSG00000214535,RPS15AP1,RPS15AP1-214535
ENSG00000275457,ENSG00000275457.1,ENSG00000275457.1-275457
ENSG00000225280,ENSG00000225280.7,ENSG00000225280.7-225280
ENSG00000223128,RN7SKP140,RN7SKP140-223128
ENSG00000226405,ENSG00000226405.1,ENSG00000226405.1-226405
ENSG00000278041,ENSG00000278041.1,ENSG00000278041.1-278041
ENSG00000258197,NKX2-2-AS1,NKX2-2-AS1-258197
ENSG00000289590,ENSG00000289590.1,ENSG00000289590.1-289590
ENSG00000289431,ENSG00000289431.2,ENSG00000289431.2-289431
ENSG00000233492,BETALINC1,BETALINC1-233492
ENSG00000279082,LINC01727,LINC01727-279082
ENSG00000280350,LINC01726,LINC01726-280350
ENSG00000278410,ENSG00000278410.1,ENSG00000278410.1-278410
ENSG00000227063,RPL41P1,RPL41P1-227063
ENSG00000238034,ENSG00000238034.2,ENSG00000238034.2-238034
ENSG00000234435,LINC01432,LINC01432-234435
ENSG00000234862,ENSG00000234862.1,ENSG00000234862.1-234862
ENSG00000225321,LINC01427,LINC01427-225321
ENSG00000225170,ENSG00000225170.2,ENSG00000225170.2-225170
ENSG00000204684,ENSG00000204684.4,ENSG00000204684.4-204684
ENSG00000288974,ENSG00000288974.2,ENSG00000288974.2-288974
ENSG00000259974,LINC00261,LINC00261-259974
ENSG00000237396,LNCNEF,LNCNEF-237396
ENSG00000230400,LINC01747,LINC01747-230400
ENSG00000283072,ENSG00000283072.3,ENSG00000283072.3-283072
ENSG00000228935,ENSG00000228935.1,ENSG00000228935.1-228935
ENSG00000230492,ENSG00000230492.2,ENSG00000230492.2-230492
ENSG00000234646,ENSG00000234646.7,ENSG00000234646.7-234646
ENSG00000279447,ENSG00000279447.1,ENSG00000279447.1-279447
ENSG00000233746,LINC00656,LINC00656-233746
ENSG00000279164,ENSG00000279164.1,ENSG00000279164.1-279164
ENSG00000201527,RNA5SP478,RNA5SP478-201527
ENSG00000230387,LINC03125,LINC03125-230387
ENSG00000277901,ENSG00000277901.1,ENSG00000277901.1-277901
ENSG00000234832,NXT1-AS1,NXT1-AS1-234832
ENSG00000232645,LINC01431,LINC01431-232645
ENSG00000201728,RNA5SP479,RNA5SP479-201728
ENSG00000273838,ENSG00000273838.2,ENSG00000273838.2-273838
ENSG00000200208,Y_RNA,Y_RNA-200208
ENSG00000260202,ENSG00000260202.2,ENSG00000260202.2-260202
ENSG00000276638,ENSG00000276638.1,ENSG00000276638.1-276638
ENSG00000270001,ENSG00000270001.1,ENSG00000270001.1-270001
ENSG00000225056,ENSG00000225056.1,ENSG00000225056.1-225056
ENSG00000286117,ENSG00000286117.2,ENSG00000286117.2-286117
ENSG00000286270,ENSG00000286270.2,ENSG00000286270.2-286270
ENSG00000230908,ENSG00000230908.2,ENSG00000230908.2-230908
ENSG00000290390,ENSG00000290390.1,ENSG00000290390.1-290390
ENSG00000236168,ENSG00000236168.1,ENSG00000236168.1-236168
ENSG00000230133,LINC01721,LINC01721-230133
ENSG00000236151,ENSG00000236151.1,ENSG00000236151.1-236151
ENSG00000232200,ENSG00000232200.2,ENSG00000232200.2-232200
ENSG00000228539,ENSG00000228539.1,ENSG00000228539.1-228539
ENSG00000231015,ENSG00000231015.1,ENSG00000231015.1-231015
ENSG00000274173,LINC02967,LINC02967-274173
ENSG00000286444,ENSG00000286444.1,ENSG00000286444.1-286444
ENSG00000275358,ENSG00000275358.1,ENSG00000275358.1-275358
